Issue code,Issue name,Close,Change,%Change,Open,High,Low,Trading volume,Trading value,Market cap.,No.of listed shares
13870,GMB Korea,4145,-160,-3.72,4270,4305,4120,70370,293687102,79054600600,19072280
83420,GREEN CHEMICAL,5080,-180,-3.42,5220,5260,5070,77491,396492805,1.2192E+11,24000000
78930,GS,74800,-2200,-2.86,77100,77400,73700,233272,17460364000,6.95007E+12,92915378
6360,GS E&C,29600,-2250,-7.06,31650,31750,29400,1339626,40264974900,2.53321E+12,85581490
1250,GS Global,3465,-145,-4.02,3610,3615,3440,959424,3358465862,2.85979E+11,82533764
499790,GS P&L,43450,-550,-1.25,43500,44700,42300,88591,3849813250,8.6165E+11,19830841
7070,GS Retail,27000,-150,-0.55,27250,27550,26200,194727,5190565750,2.2574E+12,83607415
78935,GS(1P),56500,-700,-1.22,56300,57500,56000,6581,370993300,1.00843E+11,1784826
37710,Gwangju Shinsegae,35200,50,0.14,35150,35650,34450,21280,742942100,2.68476E+11,7627172
3530,H.I.S.C,6340,-360,-5.37,6810,6890,6320,2428047,15748205130,1.36023E+12,214547775
3535,H.I.S.C(1P),7680,-310,-3.88,7990,7990,7600,32524,249990740,36864000000,4800000
241590,H.S.ENTERPRISE,3640,-175,-4.59,3800,3805,3610,205133,750408872,2.20545E+11,60589276
195870,HAESUNG DS,92300,-10100,-9.86,101800,101800,91600,554411,52223909250,1.5691E+12,17000000
86790,HANAFINANCIALGR,118400,-1600,-1.33,119500,121500,117100,705594,83808931950,3.24851E+13,274367748
9420,HANALL BIOPHARMA,70700,11600,19.63,58900,73000,58800,2245095,1.545E+11,3.69341E+12,52240638
39130,HANATOUR SERVICE,37650,-500,-1.31,38200,38350,37600,84879,3204242925,5.83196E+11,15489932
2390,HANDOK,8660,-100,-1.14,8900,8900,8550,24777,214931300,1.19192E+11,13763533
143210,HANDS CORPORATION,1199,0,0,0,0,0,0,0,26229020653,21875747
300720,HANILCMT,14680,-400,-2.65,15050,15080,14530,144519,2130211785,1.07964E+12,73545209
3300,HANILHOLDINGS,16460,-200,-1.2,16540,16800,16450,27882,463772245,5.07509E+11,30832884
180640,HANJINKAL,112400,-3800,-3.27,115000,117900,110600,163601,18442083000,7.50408E+12,66762279
18064K,HANJINKAL(1P),29100,-1400,-4.59,30000,30700,28900,5137,150497000,15619890600,536766
240,HANKOOK & COMPANY,24000,-400,-1.64,24250,24850,23600,124801,3009834050,2.27845E+12,94935240
161390,HANKOOK TIRE & TECHNOLOGY,62500,-1100,-1.73,64000,67900,62000,533656,34329040500,7.74219E+12,123875069
123690,HANKOOKCOSMETICS,7690,-220,-2.78,7870,7910,7470,113941,869059930,1.23563E+11,16068000
42700,HANMISemi,319000,-10000,-3.04,350500,354000,312000,1860431,6.08079E+11,3.04046E+13,95312200
11500,HANNONG,19010,-1190,-5.89,20250,20325,18970,222858,4337420895,2.9726E+11,15637042
69640,HANSAEMK,1265,-79,-5.88,1335,1335,1246,69055,87362834,28340112515,22403251
4150,HANSOL HOLDINGS,4135,80,1.97,4055,4200,3910,1122544,4558138837,1.69645E+11,41026620
213500,HANSOLPAPER,6670,-200,-2.91,6870,6880,6580,232974,1561815875,1.5875E+11,23800576
12450,HANWHA AEROSPACE,1244000,-7000,-0.56,1262000,1304000,1242000,238820,3.02021E+11,6.41449E+13,51563401
452260,HANWHA GALLERIA,3000,-150,-4.76,3160,3175,2945,3760837,11336742208,5.81579E+11,193859610
45226K,HANWHA GALLERIA(1P),6550,-290,-4.24,6840,6840,6530,15795,103771040,19024278500,2904470
88350,HANWHA LIFE,5160,-240,-4.44,5400,5500,5110,6573060,34478873950,4.48161E+12,868530000
9830,HANWHA SOLUTIONS,42350,-2100,-4.72,43750,44100,42000,1687640,72404079200,7.27965E+12,171892536
9835,HANWHA SOLUTIONS(1P),24000,-1250,-4.95,24950,24950,23950,12863,312176000,61808376000,2575349
272210,HANWHA SYSTEMS,109600,-5400,-4.7,116300,116500,109300,649203,72763655850,2.07056E+13,188919389
00088K,HANWHA(3PB),50200,-600,-1.18,50800,53500,49550,80857,4160654075,9.74103E+11,19404441
267270,HD CE,160900,-3600,-2.19,165600,171900,160700,461908,76953351050,7.71063E+12,47921897
267250,HD HYUNDAI,285500,-4000,-1.38,285500,302000,282000,229641,66890889500,2.25525E+13,78993085
267260,HD HYUNDAI ELECTRIC,1094000,-54000,-4.7,1166000,1166000,1091000,205620,2.30036E+11,3.94356E+13,36047135
322000,HD HYUNDAI ENERGY SOLUTIONS,187700,-11400,-5.73,199000,199100,186000,323346,61665190400,2.10224E+12,11200000
329180,HD HYUNDAI HEAVY INDUSTRIES,744000,-1000,-0.13,749000,765000,720000,551084,4.07558E+11,7.80912E+13,104961225
71970,HD-Hyundai Marine Engine,76800,-4100,-5.07,81000,81900,76400,279814,21740041800,2.60517E+12,33921495
12630,HDC HOLDINGS,22050,-700,-3.08,22750,22750,21400,147960,3243233300,1.3173E+12,59741721
89470,HDCHEP,4290,-205,-4.56,4495,4495,4275,129519,558999041,1.36851E+11,31900000
39570,HDCLABS,7790,-90,-1.14,7880,7900,7700,29115,226549670,2.0221E+11,25957601
443060,HDHMS,241000,-15500,-6.04,252000,260500,237000,242912,59343351500,1.08049E+13,44833460
9540,HDKSOE,440500,-4500,-1.01,445500,460000,436500,235357,1.04476E+11,3.11756E+13,70773116
3480,HHICHoldings,5270,-170,-3.13,5500,5500,5200,73029,386252940,1.55622E+11,29529812
71090,HISTEEL,3695,-200,-5.13,3875,3910,3645,272753,1014685750,74607485345,20191471
80,HITEJINRO,16230,-290,-1.76,16460,16520,16170,151288,2462307655,1.13827E+12,70133611
87,HITEJINRO(2PB),13570,-80,-0.59,13650,13650,13520,2397,32583820,15335972660,1130138
140,HITEJINROHOLDINGS,8510,-170,-1.96,8680,8680,8510,30582,261891875,1.9749E+11,23206765
145,HITEJINROHOLDINGS(1P),10020,-280,-2.72,10300,10300,10000,1682,16932000,4717516200,470810
2320,HJLC,17290,-410,-2.32,17690,17690,17290,20466,356479075,2.68317E+11,15518616
97230,HJSC,21650,-900,-3.99,22550,22550,21000,1037397,22462397800,1.95489E+12,90295344
3350,HKCManufacture,8920,-550,-5.81,9410,9420,8850,184031,1659571195,2.02127E+11,22660000
14790,HL D&I,2835,-40,-1.39,2875,2955,2760,118764,332613830,1.07329E+11,37858601
60980,HL Holdings,44600,-1800,-3.88,46400,46550,44000,65824,2954545225,4.04917E+11,9078847
204320,HL MANDO,62100,-1300,-2.05,63400,63400,61100,533633,33174492700,2.91604E+12,46957120
3580,HLB GLOBAL,1764,-49,-2.7,1813,1855,1735,209986,370276224,89370422820,50663505
11200,HMM,19740,-460,-2.28,20150,20450,19660,1567558,31220716035,1.86195E+13,943237970
1500,HMSEC,10040,-420,-4.02,10620,10780,10000,248774,2541092680,6.20804E+11,61833044
850,HMT,36250,-1900,-4.98,38150,38450,36200,21428,786512150,79750000000,2200000
35000,HS Ad,7200,-130,-1.77,7570,7570,7150,43568,316672960,1.16695E+11,16207644
13520,HS Corp,2740,-60,-2.14,2780,2795,2650,219727,593513142,1.3714E+11,50051252
2460,HS HWASUNG,11510,-590,-4.88,12100,12100,11500,14684,171640110,1.16827E+11,10150000
298050,HS HYOSUNG ADVANCED,216500,-15000,-6.48,231000,231000,214000,23100,5061472500,9.69909E+11,4479948
378850,HS R&A,3470,-105,-2.94,3580,3615,3400,134341,468803414,65907871810,18993623
487570,HSHYOSUNG,55300,-1400,-2.47,57100,57100,54600,16582,919883950,2.06044E+11,3725927
6060,HSInd,2860,-130,-4.35,3040,3040,2840,215843,624761993,1.58215E+11,55320000
5010,HUSTEEL,5350,-350,-6.14,5700,5700,5220,780691,4182982105,3.00606E+11,56188075
79980,HUVIS,2315,-95,-3.94,2455,2455,2315,208183,488716293,79867500000,34500000
10660,HWACHEON,4260,-420,-8.97,4650,4710,4230,421775,1851517121,93720000000,22000000
352820,HYBE,233000,-3000,-1.27,235000,243000,231500,320576,75719193750,1.00428E+13,43102249
298000,HYOSUNG CHEM,38900,0,0,0,0,0,0,0,1.47501E+11,3791811
298040,HYOSUNG HEAVY,3681000,-153000,-3.99,3893000,3908000,3681000,63476,2.37622E+11,3.43237E+13,9324548
94280,HYOSUNG ITX,12200,-180,-1.45,12480,12480,12180,22575,276839020,1.4101E+11,11558200
298020,HYOSUNG TNC,382000,-21500,-5.33,403500,404000,380000,38856,14975033000,1.65317E+12,4327682
4560,HYUNDAI BNG STEEL,15600,-900,-5.45,16360,16740,15560,170385,2687846465,2.35229E+11,15078811
11760,HYUNDAI CORP,27950,-750,-2.61,28950,28950,27750,82935,2351718925,3.6975E+11,13228966
227840,HYUNDAI CORPORATION HOLDINGS,12610,-90,-0.71,12680,12730,12550,19618,246999170,1.14762E+11,9100836
5440,HYUNDAI G.F. HOLDINGS,13250,-670,-4.81,14050,14090,13080,287756,3852261165,2.06573E+12,155904301
64350,HYUNDAI ROTEM,207000,-7000,-3.27,214500,219000,205500,711554,1.49844E+11,2.25925E+13,109142293
4020,HYUNDAI STEEL,41400,-700,-1.66,41850,42000,39700,1211081,49460172550,5.52466E+12,133445785
11210,HYUNDAI WIA,89600,-2300,-2.5,90800,90800,87500,218913,19523234450,2.43668E+12,27195083
69960,HYUNDAIDEPTST,105000,-2100,-1.96,106400,109000,103000,115870,12217926900,2.26432E+12,21564912
86280,HYUNDAIGLOVIS,229500,-6500,-2.75,233000,233500,225500,412344,94122422250,1.72125E+13,75000000
453340,HYUNDAIGREENFOOD,17400,-380,-2.14,17780,17780,17210,50951,881962770,5.65006E+11,32471587
57050,HYUNDAIHOMESHOP,79800,-2300,-2.8,82100,82400,78600,17380,1384865800,9.576E+11,12000000
79430,HYUNDAILIVART,6720,-10,-0.15,6730,6930,6550,82310,543515000,1.35167E+11,20114202
93240,HYUNGJI ELITE,792,-29,-3.53,811,831,790,1046698,839722445,48621085128,61390259
3010,HaeinCorp,5640,-260,-4.41,5960,5970,5530,245653,1397937240,71699893080,12712747
101530,Haitai Confectionery,6110,-240,-3.78,6350,6360,6090,96699,596715450,1.77904E+11,29116822
14130,HanExpress,2370,-75,-3.07,2500,2500,2360,22255,53041646,28440000000,12000000
293480,Hana Pharm,9690,-280,-2.81,9970,9980,9660,45274,443512780,1.7222E+11,17772946
5110,Hanchang,1254,0,0,0,0,0,0,0,26467434378,21106407
9460,HanchangPaper,2080,-85,-3.93,2165,2165,2000,68696,141437421,24821673760,11933497
14680,Hanchem,280500,-25000,-8.18,307500,311500,274000,105684,30042791624,3.18934E+12,11370195
372910,Hancom Lifecare,2160,-100,-4.42,2265,2270,2150,247613,544162246,59776716960,27674406
20000,Handsome,22550,-550,-2.38,22500,23200,22100,203985,4607680650,4.84306E+11,21476994
2220,HanilIron&Stl,5180,480,10.21,4710,5340,4700,694539,3515159565,1.38293E+11,26697460
2960,HankookShellOil,508000,-9000,-1.74,520000,525000,508000,1568,805876000,6.604E+11,1300000
25890,HankookSteel,1963,-2,-0.1,1952,1980,1922,30437,59458781,21876881208,11144616
27970,Hankuk Paper,700,-17,-2.37,715,721,684,263732,183709887,1.33106E+11,190150720
17960,HankukCarbon,34800,-1700,-4.66,36700,36750,34650,470229,16606591750,1.79834E+12,51676486
8930,Hanmi Science,32350,-800,-2.41,33000,34650,32200,115610,3792493225,2.21247E+12,68391550
53690,HanmiGlobal,21800,-850,-3.75,22650,22700,21650,173418,3809963525,2.38875E+11,10957550
128940,HanmiPharm,489000,20000,4.26,462500,508000,455000,239295,1.16387E+11,6.26457E+12,12810991
18880,Hanon Systems,5280,40,0.76,5250,5940,5060,90231847,5.03681E+11,5.41867E+12,1026262552
105630,Hansae,9090,-180,-1.94,9250,9250,8920,138302,1248474885,3.636E+11,40000000
16450,HansaeYes24Holdings,4310,-85,-1.93,4395,4405,4255,21619,92780830,1.724E+11,40000000
4960,HanshinConst,12230,-210,-1.69,12440,12610,11700,127336,1562931805,1.4151E+11,11570702
11700,HanshinMach,3395,-235,-6.47,3640,3715,3380,572441,1993310055,1.10155E+11,32446151
9180,Hansol Logistics,2910,-65,-2.18,3025,3025,2905,124512,365118779,81933450750,28155825
4710,HansolTechnics,14440,-770,-5.06,15240,15580,13830,1028598,14790187115,4.53669E+11,31417517
9240,Hanssem,30200,-1250,-3.97,31200,31400,29800,131194,3967761025,7.10725E+11,23533928
3680,HansungEnt,4735,-225,-4.54,4960,5020,4735,55659,266722240,29402053525,6209515
880,Hanwha,150900,2700,1.82,148000,160700,141500,296847,45671432450,1.06396E+13,70507919
82740,Hanwha Engine,72000,-6400,-8.16,76100,77700,69600,1869454,1.34143E+11,6.00819E+12,83447142
370,Hanwha General Ins,6780,-370,-5.17,7120,7320,6750,948251,6597326490,7.9149E+11,116738915
42660,Hanwha Ocean,134900,200,0.15,134000,137800,131500,2924745,3.93608E+11,4.13352E+13,306413394
451800,Hanwha REIT,5470,50,0.92,5400,5690,5210,328615,1810818415,9.82412E+11,179600000
489790,Hanwha Vision,68100,-4100,-5.68,74700,74900,67000,599581,41709198750,3.43826E+12,50488390
1750,HanyangSecu,23800,-300,-1.24,24100,24400,23600,19512,463896250,3.02939E+11,12728534
1755,HanyangSecu(1P),24200,-50,-0.21,24950,24950,23600,806,19194350,12705000000,525000
3280,HeungaShipping,2255,-125,-5.25,2340,2400,2240,8569041,19588922230,5.42158E+11,240424899
540,HeungkukF&MIns,3750,-165,-4.21,3915,3945,3710,151480,573018048,2.4091E+11,64242645
545,HeungkukF&MIns(1P),6650,0,0,6650,6650,6470,2180,14339450,5107200000,768000
111110,Hojeon,7100,-40,-0.56,7220,7220,7020,20318,143912960,66569600000,9376000
25750,HomeDeco,2215,-80,-3.49,2295,2295,2185,73509,163000601,35690359235,16113029
8770,HtlShilla,54700,-1700,-3.01,55700,55800,54000,368970,20135733050,2.14687E+12,39248121
8775,HtlShilla(1P),34450,-1150,-3.23,34450,35800,34050,3650,125748550,25902231550,751879
5870,HuneedTechnologies,6610,-260,-3.78,6870,6900,6590,179358,1197040685,93306859150,14116015
32560,HwangKum S&T,5870,-190,-3.14,6060,6100,5810,84598,500305785,99790000000,17000000
10690,Hwashin,11720,-740,-5.94,12300,12320,11540,459029,5395892705,4.09267E+11,34920410
4800,Hyosung,202500,-15500,-7.11,222500,226000,202000,63216,13131260000,3.38993E+12,16740407
17800,Hyundai Elevator,81200,-3100,-3.68,84600,84600,80900,389665,31827294750,3.1743E+12,39092385
126560,Hyundai Futurenet,2970,-10,-0.34,3035,3060,2965,56484,168217250,3.24327E+11,109201040
1450,Hyundai M&F INS,36050,-1050,-2.83,36800,37900,35500,764334,27815905850,3.0732E+12,85248250
4310,Hyundai pharm,7190,-110,-1.51,7200,7290,6970,375840,2664473620,2.3008E+11,32000000
307950,HyundaiAutoever,765000,127000,19.91,630000,768000,610000,643526,4.47716E+11,2.09793E+13,27423982
725,HyundaiEng&Con(1P),60700,-4300,-6.62,65000,65100,60600,11711,723002200,64019865100,1054693
720,HyundaiEng&Const,143600,-8400,-5.53,151000,151100,143200,776042,1.13313E+11,1.59907E+13,111355765
5380,HyundaiMtr,681000,-8000,-1.16,691000,693000,666000,1879670,1.2825E+12,1.3944E+14,204757766
5385,HyundaiMtr(1P),277500,0,0,278000,283000,272500,161055,44823625500,6.47712E+12,23340960
5387,HyundaiMtr(2PB),269500,-3500,-1.28,274000,275000,267500,230875,62592754500,9.42278E+12,34963930
5389,HyundaiMtr(3PB),261500,-2000,-0.76,263500,264500,245000,23784,6208910500,6.08629E+11,2327452
24110,IBK,20500,-350,-1.68,20800,21000,20300,1283817,26353975700,1.63472E+13,797425869
350520,IGIS RESIDENCE REIT,3495,0,0,3495,3515,3425,59222,204672285,1.28847E+11,36866202
334890,IGIS Value Plus REIT,3990,-15,-0.37,4005,4005,3950,162002,642514055,2.771E+11,69448683
230,ILDONG HOLDINGS,7990,-160,-1.96,8060,8310,7850,29457,235709150,92207796000,11540400
249420,ILDONG PHARM,21900,-400,-1.79,22300,23000,21350,225128,4997521100,6.92878E+11,31638252
81000,ILJIN DIAMOND,11970,-250,-2.05,12080,12350,11790,43017,514651780,1.7001E+11,14202975
103590,ILJIN ELECTRIC,99700,-6200,-5.85,106200,107500,99500,460707,46715480950,4.75423E+12,47685390
271940,ILJIN HYSOLUS,14550,-350,-2.35,14900,14900,14300,67403,981976635,5.28357E+11,36313190
20760,ILJINDISPLAY,902,0,0,0,0,0,0,0,50984432422,56523761
15860,ILJINHOLDINGS,9530,-640,-6.29,10260,10270,9450,471824,4590951730,4.70282E+11,49347483
3120,ILSUNG IS,19500,-550,-2.74,19950,20500,19500,4498,89344840,2.5935E+11,13300000
101140,INBIOGEN,6220,-530,-7.85,6750,6750,6080,9822,61560335,62475023520,10044216
34590,INCHEON CITY GAS,26200,-400,-1.5,26450,26500,26200,1772,46694400,1.14619E+11,4374754
23810,INFAC,6390,-70,-1.08,6320,6530,5980,93487,573439555,63900000000,10000000
214320,INNOCEAN,20350,-150,-0.73,20850,20850,19800,173430,3483283685,8.14E+11,40000000
6490,INSCOB,362,-32,-8.12,394,395,359,806146,300894542,52810774354,145886117
129260,INTERGIS,2105,-60,-2.77,2165,2170,2065,256320,537607316,62619274770,29747874
15360,INVENI,15580,-380,-2.38,16050,16050,15580,67758,1065353190,4.24555E+11,27250000
294870,IPARK-DVP,20850,-550,-2.57,21450,21550,20450,248143,5172560400,1.37417E+12,65907330
10780,IS DONGSEO,30550,-2300,-7,32500,32550,29850,125929,3869238750,9.22212E+11,30186976
7660,ISUPETASYS,132300,-7400,-5.3,150000,150100,131100,1908021,2.62856E+11,9.71204E+12,73409219
457190,ISUSPECIALTYCHEMICAL,95600,-4500,-4.5,100100,102200,95100,244354,24006969450,2.88892E+12,30218872
31820,ITCENCTS,7110,-490,-6.45,7600,7600,7040,125591,905943955,86067588060,12105146
226320,ITSHANBUL,11360,-710,-5.88,11890,12070,11350,34319,397062155,2.49117E+11,21929315
8500,IljeongInd,1929,-18,-0.92,2080,2080,1854,45173,85887822,11574000000,6000000
3200,IlshinSpng,10630,-310,-2.83,10930,11060,10450,41878,444130290,2.44065E+11,22960000
7110,IlshinStone,1199,-56,-4.46,1245,1256,1182,633483,765183742,92870475390,77456610
13360,IlsungConst,1424,-100,-6.56,1479,1524,1351,333357,482098569,76931429120,54024880
7570,IlyangPharm,9310,-340,-3.52,9640,9640,9220,106211,988649050,1.77688E+11,19085664
7575,IlyangPharm(1P),8530,-380,-4.26,8910,8910,8520,1390,11946980,3796532400,445080
14990,In the F,541,-34,-5.91,575,580,527,203087,110564233,40636130295,75112995
23800,Inzi,6680,-390,-5.52,7070,7080,6620,188928,1273252225,1.05605E+11,15809197
5950,IsuChem,15950,-560,-3.39,16650,17330,15700,1582594,25881436440,4.19392E+11,26294169
175330,JB Financial Group,24350,-950,-3.75,24900,25300,23900,481687,11740596150,4.58397E+12,188253584
271980,JEIL PHARM,12030,-240,-1.96,12100,12130,11690,58071,690164540,1.769E+11,14704872
2620,JEIL PHARMA HOLDINGS,8320,-210,-2.46,8470,8510,8150,10469,86385315,1.32898E+11,15973355
89590,JEJUAIR,4990,-80,-1.58,5030,5060,4950,243637,1213699923,4.02399E+11,80640985
272450,JIN AIR,6150,-60,-0.97,6130,6190,6050,168871,1030290495,3.2103E+11,52200000
88790,JINDO,2925,-50,-1.68,2975,3050,2850,74733,218572743,36409651200,12447744
204210,JK RIVERSTONE REIT,2035,0,0,0,0,0,0,0,15927568525,7826815
109070,JOOSUNG Corp,1413,-117,-7.65,1450,1526,1395,386927,556366853,74620854990,52810230
44380,JOOYONTECH,1720,-152,-8.12,1873,1910,1668,203688,357466084,22181663520,12896316
348950,JR GLOBAL REIT,1182,0,0,0,0,0,0,0,2.33298E+11,197376000
194370,JS CORP,11700,-220,-1.85,12090,12090,11550,260948,3055415445,3.39496E+11,29016758
79900,JUNJIN C&R,58800,-2700,-4.39,60800,61300,58400,58138,3459465850,8.58042E+11,14592545
96760,JW HOLDINGS,3805,-30,-0.78,3830,3835,3755,81053,306389985,2.81284E+11,73924942
234080,JW LIFESCIENCE,11570,-220,-1.87,11790,11790,11510,38738,447920915,1.83206E+11,15834554
1060,JWPHARMA,29250,-100,-0.34,29150,30400,28900,61590,1821270775,6.81113E+11,23285930
1065,JWPHARMA(1P),24650,-550,-2.18,25200,25200,24650,169,4177400,8429092150,341951
1067,JWPHARMA(2PB),50300,0,0,51200,51300,50300,26,1329600,10561641900,209973
33240,JahwaElec,45200,-2950,-6.13,48900,48900,44900,256882,11776805450,9.76569E+11,21605502
6220,Jeju BK,10640,-390,-3.54,10930,11140,10500,344867,3670147745,4.02177E+11,37798557
381970,K Car,9410,-350,-3.59,9830,9830,9390,193125,1843418100,4.59404E+11,48820848
123890,KAIT,2325,-70,-2.92,2375,2395,2315,331488,775038429,2.84519E+11,122373926
3490,KAL,26850,-600,-2.19,27200,27350,26450,1606934,43119975450,9.88672E+12,368220661
3495,KAL(1P),23000,-450,-1.92,23450,23450,22750,6420,147258625,25548262000,1110794
860,KANGNAM JEVISCO,14010,-530,-3.65,14400,14700,13940,37287,524985870,1.8213E+11,13000000
415640,KB Balhae Infra,10130,-20,-0.2,10020,10130,10000,115529,1159996130,1.24139E+12,122545548
432320,KB STAR REIT,1555,-11,-0.7,1580,1585,1532,819411,1267753697,2.34438E+11,150764285
105560,KBFinancialGroup,153800,-3500,-2.23,157800,158400,153300,1180209,1.83297E+11,5.73444E+13,372850455
8970,KBI DONG YANG STEEL PIPE,1509,-110,-6.79,1619,1619,1509,951555,1461852151,1.56584E+11,103766907
1620,KBIDK,2510,-140,-5.28,2650,2695,2505,75687,192306765,55869101060,22258606
29460,KC,34750,-1200,-3.34,36750,36800,34250,38812,1356940050,3.82964E+11,11020535
119650,KC COTTRELL,918,0,0,0,0,0,0,0,1.00783E+11,109785309
9440,KC Green Holdings,756,0,0,0,0,0,0,0,17568790596,23239141
2380,KCC,567000,-8000,-1.39,591000,593000,558000,33763,19280923000,4.87217E+12,8592896
344820,KCC GLASS,25700,-650,-2.47,26200,26250,25650,31259,805598775,4.10442E+11,15970512
9070,KCTC,5030,-170,-3.27,5200,5220,5000,239329,1212259510,1.509E+11,30000000
281820,KCTECH,67800,-4800,-6.61,75400,75400,67200,156659,10850152800,1.34235E+12,19798661
71320,KDHC,70300,-1500,-2.09,72000,72000,70100,18935,1335895900,8.13986E+11,11578744
92220,KEC,5210,-960,-15.56,6270,6320,5200,2659500,14904362920,2.09195E+11,40152628
23350,KECC,4750,-245,-4.9,4995,4995,4750,54587,262601601,52012500000,10950000
6200,KECHOLDINGS,2930,-210,-6.69,3140,3150,2880,138250,412193665,27426637110,9360627
15760,KEPCO,39500,-950,-2.35,40600,40600,38800,2237669,88208455100,2.53576E+13,641964077
52690,KEPCO E&C,141800,-4100,-2.81,147800,147800,141000,105355,15079756400,5.4196E+12,38220000
51600,KEPCO KPS,52300,-1700,-3.15,54200,54500,51800,188284,9902944350,2.3535E+12,45000000
130660,KEPID,14480,-680,-4.49,15210,15400,14400,343677,5028543705,4.72048E+11,32600000
16380,KG DONGBU STL,6450,-400,-5.84,6860,6870,6430,621906,4074190945,6.45057E+11,100008897
3620,KG Mobility,3455,-105,-2.95,3580,3580,3380,1639667,5647884181,6.99205E+11,202374912
1390,KGC,4940,-220,-4.26,5160,5220,4850,526595,2614942220,3.32131E+11,67233030
270,KIA CORP.,164700,-2300,-1.38,167300,169000,162500,1295315,2.13436E+11,6.4301E+13,390412998
71050,KIH,244500,-8000,-3.17,257500,262500,244000,254410,63651974000,1.3625E+13,55725992
71055,KIH(1P),169700,-1600,-0.93,172800,174900,168400,16925,2880797200,9.94145E+11,5858251
104700,KISCO,9200,-220,-2.34,9400,9400,9080,39168,357418140,3.3534E+11,36450000
